# Ch1	Ch2	Ch3	Ch4
1.256	0.801	2.372	2.145
1.313	0.760	2.217	2.138
1.295	0.843	2.325	2.119
1.237	0.808	2.372	2.145
1.303	0.741	2.219	2.171
1.287	0.825	2.295	2.172
1.256	0.829	2.329	2.126
1.307	0.765	2.210	2.168
1.325	0.828	2.249	2.119
1.239	0.837	2.310	2.132
1.302	0.773	2.210	2.155
1.359	0.804	2.203	2.122
1.265	0.859	2.319	2.139
1.276	0.779	2.306	2.159
1.359	0.788	2.203	2.149
1.297	0.849	2.344	2.110
1.240	0.782	2.306	2.157
1.366	0.785	2.189	2.120
1.297	0.843	2.281	2.107
1.253	0.795	2.366	2.159
1.301	0.775	2.219	2.171
1.289	0.856	2.321	2.158
1.243	0.812	2.372	2.145
1.305	0.760	2.367	2.145
1.301	0.834	2.210	2.119
1.237	0.808	2.363	2.145
1.306	0.755	2.224	2.177
1.346	0.837	2.213	2.126
1.297	0.828	2.317	2.129
1.314	0.765	2.210	2.155
1.320	0.821	2.255	2.171
1.281	0.831	2.318	2.126
1.289	0.778	2.338	2.120
1.343	0.788	2.197	2.116
1.289	0.826	2.336	2.109
1.281	0.779	2.278	2.151
1.362	0.797	2.189	2.107
1.296	0.856	2.332	2.129
1.269	0.805	2.374	2.151
1.360	0.785	2.209	2.125
1.302	0.861	2.344	2.107
1.232	0.806	2.358	2.151
1.376	0.785	2.219	2.120
1.287	0.853	2.351	2.118
1.239	0.805	2.366	2.151
1.367	0.764	2.219	2.168
1.306	0.841	2.338	2.116
1.240	0.821	2.371	2.142
1.293	0.750	2.333	2.126
1.320	0.828	2.335	2.119
1.248	0.847	2.349	2.145
1.317	0.771	2.217	2.166
1.343	0.828	2.242	2.122
1.289	0.829	2.318	2.114
1.307	0.787	2.210	2.152
1.349	0.791	2.201	2.155
1.297	0.856	2.318	2.114
1.315	0.773	2.351	2.126
1.368	0.788	2.201	2.121
1.282	0.837	2.331	2.101
1.237	0.801	2.348	2.149
1.367	0.774	2.219	2.126
1.296	0.856	2.301	2.114
1.245	0.805	2.375	2.151
1.308	0.785	2.232	2.145
1.301	0.850	2.308	2.110
1.240	0.801	2.374	2.145
1.367	0.747	2.211	2.139
1.357	0.837	2.309	2.129
1.246	0.808	2.366	2.142
1.306	0.715	2.219	2.165
1.282	0.828	2.236	2.125
1.260	0.849	2.318	2.129
1.307	0.766	2.217	2.110
1.352	0.841	2.164	2.139
1.297	0.812	2.318	2.114
1.304	0.759	2.210	2.140
1.359	0.797	2.210	2.122
1.291	0.853	2.317	2.089
1.310	0.759	2.305	2.159
1.359	0.795	2.190	2.160
1.295	0.862	2.331	2.112
1.289	0.779	2.338	2.110
1.366	0.788	2.217	2.126
1.293	0.856	2.338	2.112
1.256	0.818	2.332	2.139
1.305	0.775	2.218	2.168
1.295	0.859	2.294	2.106
1.242	0.805	2.379	2.157
1.301	0.754	2.217	2.127
1.295	0.825	2.351	2.119
1.296	0.818	2.318	2.151
1.313	0.754	2.217	2.151
1.333	0.838	2.258	2.118
1.265	0.831	2.358	2.142
1.314	0.766	2.204	2.140
1.320	0.828	2.256	2.129
1.268	0.874	2.318	2.140
1.310	0.770	2.223	2.107
1.349	0.808	2.249	2.114
1.304	0.823	2.318	2.114
1.297	0.788	2.306	2.149
1.366	0.813	2.197	2.126
1.297	0.849	2.344	2.120
1.289	0.782	2.319	2.149
1.366	0.769	2.203	2.162
1.289	0.850	2.300	2.112
1.282	0.809	2.338	2.112
1.354	0.785	2.204	2.168
1.292	0.858	2.321	2.126
1.243	0.815	2.372	2.148
1.300	0.754	2.217	2.168
1.326	0.845	2.263	2.113
1.240	0.812	2.358	2.145
1.310	0.746	2.217	2.145
1.318	0.837	2.322	2.126
1.239	0.815	2.358	2.126
1.306	0.768	2.280	2.165
1.339	0.795	2.281	2.132
1.289	0.849	2.262	2.127
1.301	0.750	2.249	2.162
1.320	0.795	2.202	2.127
1.291	0.829	2.318	2.145
1.301	0.764	2.226	2.110
1.359	0.788	2.203	2.107
1.283	0.854	2.299	2.126
1.282	0.806	2.372	2.149
1.368	0.767	2.222	2.136
1.295	0.853	2.342	2.110
1.264	0.791	2.364	2.145
1.366	0.766	2.217	2.132
1.304	0.850	2.342	2.113
1.256	0.800	2.325	2.093
1.305	0.754	2.224	2.166
1.295	0.834	2.338	2.112
1.239	0.815	2.346	2.139
1.311	0.760	2.223	2.144
1.326	0.797	2.236	2.119
1.289	0.815	2.319	2.145
1.314	0.765	2.205	2.127
1.326	0.791	2.281	2.114
1.291	0.836	2.318	2.125
1.307	0.779	2.223	2.155
1.359	0.785	2.210	2.140
1.281	0.856	2.319	2.107
1.307	0.778	2.228	2.143
1.362	0.791	2.190	2.126
1.296	0.859	2.338	2.139
1.276	0.788	2.363	2.152
1.357	0.774	2.218	2.130
1.286	0.856	2.338	2.110
1.243	0.779	2.306	2.151
1.357	0.769	2.217	2.168
1.301	0.850	2.308	2.087
1.239	0.805	2.372	2.145
1.301	0.755	2.219	2.142
1.285	0.837	2.322	2.112
1.235	0.805	2.338	2.118
1.304	0.786	2.224	2.168
1.307	0.845	2.322	2.119
1.262	0.799	2.339	2.145
1.308	0.762	2.222	2.158
1.326	0.841	2.210	2.122
1.278	0.862	2.339	2.139
1.294	0.759	2.214	2.129
1.359	0.841	2.190	2.119
1.278	0.859	2.203	2.129
1.320	0.777	2.332	2.152
1.355	0.791	2.189	2.126
1.291	0.856	2.345	2.127
1.317	0.801	2.210	2.155
1.359	0.782	2.217	2.120
1.284	0.850	2.338	2.104
1.256	0.808	2.240	2.113
1.324	0.775	2.242	2.123
1.292	0.859	2.321	2.112
1.253	0.812	2.371	2.158
1.311	0.760	2.210	2.168
1.292	0.838	2.332	2.109
1.249	0.815	2.366	2.142
1.307	0.757	2.217	2.138
1.311	0.834	2.300	2.129
1.278	0.808	2.342	2.126
1.313	0.754	2.217	2.174
1.320	0.791	2.296	2.100
1.281	0.825	2.319	2.132
1.310	0.768	2.204	2.168
1.341	0.810	2.223	2.122
1.268	0.849	2.317	2.117
1.310	0.769	2.210	2.107
1.359	0.805	2.222	2.126
1.291	0.856	2.203	2.120
1.315	0.799	2.293	2.139
1.337	0.779	2.203	2.136
1.296	0.849	2.335	2.107
1.276	0.779	2.351	2.144
1.367	0.800	2.261	2.166
1.295	0.837	2.316	2.138
1.247	0.801	2.377	2.126
1.308	0.752	2.215	2.151
1.285	0.831	2.296	2.119
1.291	0.805	2.346	2.148
1.303	0.754	2.217	2.158
1.301	0.850	2.262	2.139
1.242	0.805	2.317	2.130
1.301	0.757	2.210	2.171
1.323	0.815	2.348	2.119
1.256	0.815	2.317	2.129
1.307	0.785	2.210	2.155
1.355	0.813	2.197	2.129
1.302	0.849	2.329	2.139
1.289	0.766	2.255	2.152
1.368	0.797	2.197	2.129
1.291	0.859	2.319	2.117
1.302	0.782	2.325	2.129
1.346	0.791	2.190	2.121
1.295	0.843	2.229	2.126
1.285	0.785	2.358	2.145
1.368	0.774	2.218	2.131
1.289	0.862	2.332	2.109
1.256	0.808	2.358	2.145
1.347	0.774	2.217	2.158
1.301	0.831	2.320	2.112
1.269	0.812	2.366	2.132
1.305	0.754	2.217	2.164
1.333	0.831	2.308	2.118
1.237	0.821	2.363	2.139
1.301	0.760	2.210	2.166
1.320	0.825	2.295	2.119
1.239	0.834	2.339	2.127
1.307	0.771	2.217	2.168
1.326	0.818	2.197	2.122
1.278	0.834	2.339	2.122
1.302	0.758	2.210	2.155
1.352	0.791	2.230	2.126
1.296	0.830	2.332	2.114
1.289	0.776	2.280	2.143
1.359	0.785	2.219	2.126
1.263	0.856	2.338	2.091
1.276	0.808	2.358	2.112
1.366	0.775	2.190	2.138
1.295	0.828	2.232	2.138
1.256	0.819	2.372	2.151
1.307	0.773	2.223	2.157
1.307	0.856	2.322	2.119
1.245	0.812	2.371	2.140
1.298	0.754	2.217	2.151
1.285	0.841	2.338	2.093
1.259	0.812	2.346	2.129
1.320	0.756	2.222	2.165
1.307	0.831	2.307	2.118
1.261	0.856	2.346	2.142
1.310	0.779	2.213	2.167
1.341	0.805	2.230	2.119
1.302	0.856	2.317	2.139
1.264	0.766	2.240	2.165
1.306	0.794	2.197	2.121
1.291	0.859	2.332	2.127
1.296	0.775	2.210	2.142
1.367	0.788	2.203	2.127
1.291	0.868	2.332	2.097
1.264	0.804	2.372	2.149
1.355	0.757	2.190	2.149
1.285	0.843	2.344	2.114
1.294	0.812	2.372	2.113
1.340	0.741	2.209	2.158
1.282	0.853	2.222	2.149
1.259	0.791	2.318	2.151
1.314	0.773	2.217	2.167
1.307	0.851	2.301	2.099
1.240	0.792	2.349	2.140
1.314	0.757	2.217	2.156
1.288	0.837	2.285	2.106
1.275	0.815	2.317	2.125
1.319	0.757	2.215	2.171
1.320	0.808	2.219	2.178
1.258	0.843	2.318	2.114
1.307	0.766	2.210	2.153
1.372	0.769	2.202	2.133
1.297	0.843	2.338	2.117
1.276	0.795	2.329	2.159
1.333	0.782	2.183	2.126
1.295	0.861	2.319	2.120
1.247	0.788	2.293	2.149
1.334	0.798	2.151	2.126
1.291	0.851	2.338	2.138
1.237	0.788	2.371	2.145
1.353	0.765	2.219	2.158
1.285	0.853	2.325	2.177
1.263	0.800	2.358	2.112
1.298	0.746	2.217	2.177
1.301	0.831	2.226	2.180
1.249	0.812	2.359	2.110
1.305	0.742	2.219	2.171
1.323	0.808	2.308	2.126
1.297	0.837	2.336	2.114
1.307	0.829	2.211	2.155
1.359	0.825	2.230	2.119
1.249	0.856	2.342	2.126
1.310	0.759	2.252	2.152
1.368	0.763	2.210	2.166
1.272	0.862	2.329	2.104
1.315	0.750	2.241	2.144
1.337	0.788	2.213	2.133
1.291	0.859	2.338	2.130
1.237	0.785	2.358	2.152
1.366	0.782	2.202	2.123
1.285	0.837	2.335	2.151
1.263	0.808	2.374	2.139
1.353	0.762	2.219	2.130
1.282	0.837	2.321	2.099
1.237	0.806	2.372	2.145
1.366	0.749	2.223	2.168
1.293	0.854	2.284	2.122
1.239	0.812	2.317	2.132
1.366	0.760	2.219	2.168
1.301	0.825	2.230	2.166
1.245	0.818	2.336	2.145
1.317	0.762	2.210	2.139
1.314	0.821	2.213	2.127
1.252	0.766	2.318	2.142
1.297	0.757	2.210	2.168
1.346	0.797	2.197	2.121
1.265	0.856	2.319	2.129
1.294	0.777	2.306	2.149
1.341	0.797	2.268	2.138
1.304	0.843	2.338	2.126
1.282	0.791	2.375	2.138
1.357	0.789	2.224	2.126
1.301	0.837	2.335	2.112
1.226	0.801	2.358	2.151
1.323	0.779	2.226	2.144
1.282	0.856	2.358	2.158
1.248	0.803	2.358	2.151
1.366	0.760	2.226	2.168
1.301	0.845	2.296	2.118
1.230	0.790	2.358	2.126
1.306	0.757	2.211	2.158
1.326	0.854	2.255	2.116
1.239	0.834	2.319	2.145
1.319	0.746	2.204	2.166
1.343	0.825	2.213	2.177
1.273	0.838	2.319	2.155
1.265	0.785	2.287	2.156
1.359	0.785	2.210	2.127
1.248	0.856	2.338	2.107
1.243	0.766	2.239	2.136
1.375	0.774	2.189	2.155
1.272	0.843	2.338	2.123
1.307	0.793	2.255	2.151
1.354	0.766	2.351	2.149
1.297	0.830	2.344	2.112
1.247	0.782	2.338	2.145
1.366	0.782	2.217	2.158
1.284	0.856	2.329	2.112
1.239	0.792	2.346	2.142
1.367	0.755	2.204	2.150
1.285	0.845	2.264	2.151
1.285	0.805	2.366	2.140
1.317	0.760	2.222	2.168
1.280	0.850	2.325	2.124
1.297	0.801	2.329	2.145
1.314	0.779	2.253	2.152
1.367	0.810	2.201	2.119
1.268	0.831	2.319	2.132
1.317	0.772	2.236	2.159
1.355	0.788	2.210	2.162
1.289	0.834	2.351	2.107
1.266	0.830	2.239	2.146
1.359	0.791	2.232	2.129
1.289	0.853	2.334	2.114
1.269	0.798	2.306	2.145
1.359	0.754	2.190	2.149
1.291	0.837	2.345	2.149
1.281	0.806	2.366	2.151
1.359	0.773	2.364	2.149
1.285	0.859	2.322	2.126
1.276	0.813	2.375	2.139
1.313	0.749	2.197	2.123
1.285	0.846	2.230	2.113
1.235	0.812	2.398	2.151
1.301	0.746	2.217	2.166
1.282	0.841	2.282	2.171
1.237	0.841	2.352	2.116
1.314	0.749	2.397	2.117
1.368	0.821	2.236	2.119
1.294	0.831	2.318	2.107
1.304	0.771	2.212	2.166
1.341	0.804	2.249	2.126
1.282	0.849	2.339	2.120
1.263	0.775	2.273	2.155
1.362	0.750	2.235	2.139
1.301	0.853	2.332	2.112
1.242	0.779	2.261	2.165
1.366	0.791	2.226	2.133
1.295	0.850	2.338	2.113
1.256	0.801	2.280	2.151
1.353	0.791	2.219	2.136
1.289	0.854	2.372	2.171
1.242	0.801	2.359	2.151
1.308	0.766	2.375	2.155
1.298	0.828	2.321	2.118
1.297	0.812	2.352	2.142
1.308	0.743	2.211	2.168
1.320	0.837	2.309	2.142
1.249	0.825	2.342	2.114
1.320	0.750	2.210	2.168
1.366	0.791	2.295	2.159
1.248	0.842	2.349	2.129
1.314	0.766	2.319	2.107
1.333	0.791	2.197	2.126
1.304	0.841	2.318	2.110
1.291	0.808	2.227	2.153
1.359	0.791	2.184	2.126
1.295	0.859	2.332	2.107
1.278	0.793	2.371	2.151
1.301	0.754	2.209	2.151
1.308	0.850	2.325	2.113
1.240	0.788	2.372	2.151
1.321	0.761	2.203	2.133
1.283	0.841	2.322	2.117
1.230	0.801	2.363	2.151
1.305	0.762	2.217	2.149
1.310	0.851	2.325	2.100
1.235	0.818	2.371	2.129
1.297	0.752	2.205	2.140
1.300	0.844	2.309	2.119
1.268	0.815	2.346	2.132
1.307	0.754	2.224	2.177
1.343	0.810	2.262	2.140
1.233	0.825	2.317	2.116
1.289	0.784	2.228	2.152
1.326	0.785	2.189	2.161
1.302	0.847	2.345	2.107
1.277	0.782	2.318	2.107
1.333	0.804	2.217	2.126
1.296	0.874	2.331	2.113
1.281	0.799	2.372	2.158
1.367	0.772	2.219	2.139
1.286	0.856	2.325	2.112
1.245	0.805	2.372	2.158
1.301	0.773	2.229	2.145
1.290	0.856	2.281	2.116
1.240	0.799	2.319	2.145
1.367	0.749	2.217	2.158
1.285	0.841	2.281	2.109
1.232	0.806	2.329	2.151
1.314	0.761	2.226	2.171
1.297	0.843	2.338	2.118
1.278	0.821	2.318	2.126
1.314	0.762	2.219	2.121
1.301	0.837	2.230	2.122
1.278	0.869	2.336	2.109
1.278	0.775	2.255	2.159
1.368	0.797	2.203	2.135
1.294	0.862	2.317	2.107
1.297	0.766	2.226	2.152
1.362	0.785	2.190	2.151
1.281	0.853	2.342	2.102
1.289	0.775	2.346	2.109
1.359	0.798	2.202	2.122
1.289	0.843	2.338	2.112
1.243	0.775	2.374	2.151
1.367	0.774	2.222	2.137
1.295	0.827	2.342	2.119
1.242	0.795	2.271	2.145
1.366	0.766	2.217	2.114
1.285	0.840	2.325	2.126
1.239	0.812	2.384	2.116
1.307	0.762	2.210	2.166
1.343	0.850	2.325	2.119
1.243	0.832	2.382	2.126
1.310	0.757	2.210	2.165
1.323	0.831	2.294	2.126
1.261	0.841	2.346	2.139
1.314	0.771	2.210	2.126
1.368	0.810	2.281	2.126
1.285	0.855	2.325	2.110
1.304	0.772	2.210	2.137
1.366	0.785	2.190	2.122
1.289	0.849	2.318	2.126
1.289	0.778	2.358	2.145
1.367	0.794	2.226	2.139
1.301	0.856	2.321	2.110
1.232	0.799	2.282	2.109
1.311	0.762	2.219	2.120
1.295	0.863	2.338	2.112
1.248	0.791	2.361	2.151
1.372	0.754	2.222	2.168
1.297	0.831	2.338	2.119
1.243	0.835	2.358	2.165
1.300	0.766	2.211	2.155
1.319	0.831	2.294	2.119
1.248	0.814	2.318	2.107
1.313	0.749	2.210	2.156
1.341	0.834	2.204	2.122
1.243	0.828	2.317	2.139
1.307	0.779	2.239	2.159
1.367	0.794	2.190	2.122
1.268	0.828	2.318	2.112
1.278	0.779	2.266	2.132
1.352	0.798	2.190	2.136
1.291	0.859	2.338	2.114
1.253	0.779	2.276	2.149
1.366	0.779	2.203	2.126
1.289	0.838	2.332	2.112
1.253	0.795	2.358	2.138
1.329	0.762	2.224	2.151
1.285	0.856	2.345	2.091
1.269	0.812	2.260	2.118
1.314	0.756	2.219	2.151
1.289	0.837	2.322	2.119
1.235	0.847	2.329	2.151
1.310	0.755	2.219	2.177
1.279	0.828	2.321	2.113
1.249	0.819	2.339	2.145
1.314	0.755	2.205	2.059
1.298	0.847	2.255	2.129
1.291	0.848	2.242	2.129
1.307	0.779	2.242	2.171
1.359	0.788	2.210	2.127
1.302	0.841	2.317	2.145
1.289	0.779	2.233	2.149
1.368	0.804	2.190	2.120
1.302	0.852	2.345	2.107
1.289	0.779	2.351	2.126
1.366	0.788	2.217	2.126
1.301	0.846	2.329	2.109
1.252	0.788	2.372	2.151
1.357	0.779	2.219	2.146
1.286	0.853	2.332	2.112
1.237	0.803	2.372	2.155
1.308	0.769	2.217	2.151
1.285	0.850	2.338	2.116
1.235	0.812	2.281	2.118
1.311	0.761	2.226	2.150
1.293	0.831	2.265	2.106
1.240	0.815	2.329	2.151
1.284	0.778	2.210	2.166
1.362	0.828	2.334	2.126
1.272	0.849	2.319	2.139
1.297	0.758	2.210	2.126
1.333	0.800	2.223	2.119
1.297	0.856	2.242	2.126
1.289	0.768	2.226	2.155
1.336	0.798	2.218	2.120
1.296	0.854	2.338	2.139
1.242	0.782	2.304	2.139
1.367	0.788	2.221	2.151
1.285	0.856	2.338	2.106
1.289	0.800	2.371	2.110
1.340	0.797	2.222	2.126
1.296	0.859	2.338	2.125
1.276	0.818	2.372	2.139
1.313	0.788	2.219	2.171
1.320	0.856	2.338	2.110
1.239	0.803	2.372	2.145
1.310	0.755	2.217	2.151
1.333	0.850	2.230	2.119
1.239	0.815	2.346	2.122
1.313	0.778	2.204	2.166
1.349	0.850	2.259	2.118
1.278	0.828	2.317	2.132
1.320	0.804	2.210	2.152
1.326	0.807	2.197	2.121
1.294	0.843	2.318	2.110
1.310	0.768	2.240	2.114
1.372	0.798	2.190	2.127
1.296	0.862	2.202	2.121
1.297	0.769	2.280	2.139
1.372	0.797	2.202	2.126
1.289	0.850	2.332	2.126
1.289	0.788	2.364	2.151
1.357	0.790	2.217	2.139
1.302	0.856	2.338	2.123
1.252	0.812	2.377	2.106
1.305	0.762	2.210	2.138
1.285	0.837	2.294	2.119
1.237	0.808	2.339	2.126
1.287	0.762	2.209	2.171
1.312	0.831	2.321	2.129
1.291	0.812	2.346	2.142
1.303	0.763	2.205	2.168
1.340	0.808	2.276	2.122
1.259	0.841	2.339	2.129
1.320	0.790	2.210	2.165
1.352	0.802	2.236	2.127
1.294	0.856	2.329	2.120
1.307	0.757	2.305	2.156
1.333	0.782	2.202	2.126
1.296	0.835	2.338	2.107
1.296	0.770	2.236	2.112
1.353	0.788	2.203	2.122
1.285	0.856	2.201	2.139
1.266	0.791	2.332	2.138
1.300	0.773	2.222	2.126
1.289	0.841	2.342	2.110
1.317	0.812	2.372	2.151
1.334	0.760	2.224	2.168
1.297	0.854	2.338	2.119
1.239	0.828	2.332	2.117
1.305	0.750	2.219	2.171
1.320	0.853	2.242	2.158
1.234	0.812	2.317	2.139
1.317	0.782	2.210	2.165
1.362	0.837	2.295	2.126
1.289	0.844	2.318	2.126
1.310	0.779	2.210	2.152
1.341	0.808	2.230	2.139
1.296	0.834	2.333	2.122
1.293	0.757	2.252	2.171
1.346	0.814	2.189	2.130
1.301	0.856	2.338	2.114
1.263	0.746	2.273	2.149
1.362	0.791	2.203	2.126
1.281	0.856	2.346	2.101
1.280	0.818	2.372	2.107
1.334	0.774	2.219	2.136
1.295	0.843	2.217	2.151
1.242	0.805	2.317	2.165
1.337	0.757	2.222	2.136
1.298	0.853	2.321	2.121
1.237	0.805	2.379	2.145
1.300	0.771	2.200	2.151
1.301	0.850	2.320	2.119
1.237	0.805	2.319	2.122
1.304	0.734	2.226	2.168
1.320	0.821	2.242	2.129
1.278	0.840	2.318	2.165
1.317	0.750	2.222	2.149
1.351	0.831	2.189	2.119
1.252	0.818	2.339	2.132
1.310	0.762	2.184	2.166
1.368	0.811	2.189	2.122
1.252	0.849	2.339	2.129
1.291	0.775	2.241	2.155
1.368	0.791	2.202	2.127
1.289	0.856	2.345	2.120
1.291	0.788	2.358	2.157
1.326	0.774	2.194	2.126
1.296	0.847	2.344	2.109
1.232	0.788	2.372	2.121
1.300	0.791	2.219	2.145
1.296	0.850	2.224	2.120
1.248	0.790	2.359	2.145
1.310	0.734	2.232	2.151
1.285	0.841	2.338	2.119
1.235	0.785	2.363	2.142
1.308	0.774	2.205	2.158
1.314	0.840	2.284	2.126
1.265	0.812	2.333	2.116
1.320	0.754	2.224	2.165
1.343	0.810	2.210	2.169
1.249	0.846	2.319	2.120
1.304	0.768	2.226	2.166
1.359	0.791	2.202	2.126
1.262	0.848	2.319	2.117
1.307	0.772	2.210	2.149
1.343	0.795	2.202	2.120
1.299	0.855	2.338	2.151
1.276	0.795	2.373	2.126
1.367	0.775	2.189	2.133
1.295	0.853	2.295	2.112
1.250	0.806	2.319	2.151
1.347	0.775	2.224	2.168
1.295	0.867	2.347	2.117
1.232	0.799	2.372	2.148
1.287	0.779	2.217	2.170
1.301	0.866	2.295	2.138
1.239	0.805	2.366	2.142
1.314	0.754	2.211	2.151
1.317	0.818	2.242	2.129
1.256	0.836	2.349	2.145
1.301	0.754	2.205	2.168
1.343	0.831	2.230	2.117
1.249	0.815	2.318	2.142
1.294	0.757	2.280	2.168
1.346	0.797	2.194	2.159
1.268	0.862	2.342	2.126
1.291	0.771	2.215	2.112
1.366	0.785	2.189	2.139
1.297	0.851	2.338	2.139
1.294	0.779	2.280	2.151
1.349	0.797	2.196	2.127
1.296	0.856	2.345	2.147
1.249	0.788	2.241	2.131
1.330	0.769	2.219	2.126
1.285	0.853	2.338	2.112
1.258	0.775	2.373	2.145
1.313	0.764	2.217	2.158
1.298	0.841	2.344	2.110
1.234	0.818	2.366	2.134
1.320	0.757	2.210	2.167
1.323	0.851	2.332	2.168
1.243	0.831	2.358	2.129
1.317	0.754	2.204	2.156
1.366	0.788	2.210	2.113
1.262	0.842	2.349	2.145
1.315	0.768	2.233	2.159
1.355	0.837	2.210	2.142
1.289	0.859	2.318	2.122
1.307	0.775	2.226	2.159
1.367	0.791	2.300	2.159
1.294	0.853	2.319	2.126
1.317	0.788	2.313	2.151
1.353	0.779	2.203	2.126
1.282	0.856	2.331	2.125
1.243	0.788	2.351	2.149
1.354	0.767	2.222	2.151
1.289	0.837	2.338	2.168
1.242	0.801	2.372	2.142
1.306	0.755	2.224	2.158
1.320	0.850	2.282	2.112
1.239	0.821	2.358	2.145
1.294	0.747	2.217	2.164
1.306	0.831	2.220	2.118
1.235	0.812	2.365	2.114
1.320	0.782	2.223	2.166
1.333	0.825	2.308	2.166
1.273	0.841	2.318	2.142
1.297	0.758	2.210	2.178
1.314	0.810	2.210	2.126
1.291	0.854	2.338	2.106
1.320	0.769	2.198	2.166
1.367	0.791	2.222	2.120
1.249	0.856	2.345	2.121
1.278	0.763	2.332	2.152
1.368	0.769	2.207	2.152
1.296	0.856	2.308	2.104
1.289	0.801	2.359	2.149
1.368	0.779	2.242	2.136
1.314	0.856	2.338	2.126
1.289	0.796	2.372	2.145
1.305	0.766	2.221	2.167
1.307	0.845	2.308	2.151
1.242	0.803	2.333	2.126
1.310	0.754	2.226	2.156
1.314	0.838	2.242	2.127
1.235	0.807	2.358	2.126
1.305	0.757	2.214	2.171
1.320	0.821	2.267	2.139
1.243	0.831	2.319	2.120
1.320	0.779	2.236	2.171
1.346	0.795	2.188	2.162
1.297	0.812	2.333	2.145
1.297	0.779	2.210	2.159
1.366	0.798	2.190	2.120
1.297	0.856	2.319	2.110
1.304	0.762	2.324	2.157
1.367	0.788	2.209	2.120
1.268	0.863	2.334	2.133
1.282	0.785	2.273	2.149
1.334	0.754	2.346	2.151
1.299	0.867	2.338	2.112
1.252	0.812	2.374	2.145
1.298	0.769	2.226	2.171
1.293	0.850	2.338	2.126
1.259	0.806	2.363	2.142
1.320	0.750	2.226	2.145
1.307	0.837	2.321	2.151
1.242	0.818	2.359	2.145
1.307	0.746	2.346	2.139
1.314	0.828	2.281	2.129
1.278	0.841	2.318	2.142
1.302	0.755	2.234	2.172
1.320	0.857	2.202	2.127
1.294	0.848	2.317	2.112
1.304	0.778	2.226	2.155
1.359	0.815	2.190	2.159
1.297	0.849	2.319	2.143
1.269	0.770	2.216	2.149
1.368	0.779	2.190	2.127
1.249	0.869	2.332	2.094
1.243	0.785	2.372	2.139
1.353	0.791	2.219	2.138
1.282	0.859	2.345	2.109
1.232	0.785	2.346	2.171
1.305	0.761	2.372	2.145
1.288	0.846	2.265	2.112
1.248	0.825	2.371	2.158
1.306	0.755	2.211	2.158
1.301	0.805	2.301	2.120
1.235	0.825	2.346	2.151
1.317	0.760	2.217	2.165
1.320	0.851	2.263	2.191
1.255	0.828	2.349	2.128
1.310	0.766	2.319	2.114
1.352	0.818	2.210	2.119
1.268	0.842	2.300	2.101
1.302	0.755	2.265	2.168
1.346	0.828	2.189	2.120
1.265	0.855	2.319	2.126
1.250	0.779	2.303	2.151
1.366	0.791	2.203	2.155
1.289	0.843	2.348	2.107
1.240	0.788	2.319	2.144
1.367	0.779	2.217	2.151
1.284	0.851	2.334	2.112
1.234	0.793	2.324	2.142
1.301	0.782	2.227	2.144
1.284	0.846	2.306	2.112
1.285	0.812	2.371	2.151
1.327	0.754	2.223	2.140
1.293	0.841	2.282	2.126
1.276	0.814	2.336	2.132
1.320	0.750	2.210	2.167
1.349	0.838	2.332	2.119
1.259	0.825	2.329	2.114
1.317	0.779	2.210	2.168
1.326	0.788	2.213	2.171
1.297	0.854	2.318	2.114
1.302	0.777	2.336	2.139
1.352	0.805	2.176	2.104
1.256	0.849	2.362	2.112
1.307	0.795	2.374	2.151
1.333	0.787	2.197	2.126
1.302	0.862	2.345	2.118
1.245	0.793	2.305	2.149
1.366	0.767	2.209	2.151
1.285	0.840	2.309	2.104
1.263	0.812	2.364	2.151
1.306	0.779	2.219	2.136
1.295	0.825	2.338	2.110
1.263	0.806	2.372	2.151
1.313	0.750	2.219	2.171
1.300	0.829	2.282	2.113
1.248	0.815	2.358	2.132
1.310	0.761	2.219	2.145
1.314	0.832	2.308	2.113
1.230	0.815	2.333	2.126
1.310	0.747	2.210	2.166
1.349	0.816	2.220	2.119
1.289	0.834	2.319	2.145
1.317	0.747	2.213	2.156
1.355	0.815	2.209	2.169
1.309	0.841	2.338	2.107
1.281	0.758	2.332	2.107
1.359	0.798	2.189	2.114
1.302	0.856	2.338	2.120
1.296	0.775	2.306	2.149
1.367	0.769	2.202	2.130
1.295	0.859	2.332	2.089
1.237	0.806	2.319	2.157
1.306	0.783	2.224	2.145
1.297	0.853	2.338	2.112
1.249	0.799	2.365	2.151
1.308	0.788	2.217	2.171
1.320	0.877	2.321	2.129
1.239	0.821	2.366	2.145
1.284	0.750	2.222	2.171
1.323	0.828	2.322	2.122
1.285	0.834	2.358	2.114
1.288	0.749	2.214	2.142
1.352	0.785	2.218	2.118
1.272	0.828	2.318	2.145
1.313	0.752	2.223	2.165
1.352	0.804	2.217	2.126
1.297	0.856	2.338	2.126
1.304	0.801	2.332	2.139
1.346	0.775	2.189	2.146
1.295	0.856	2.319	2.101
1.291	0.782	2.351	2.122
1.337	0.794	2.203	2.133
1.279	0.862	2.347	2.107
1.237	0.793	2.372	2.155
1.313	0.760	2.222	2.151
1.284	0.854	2.345	2.113
1.289	0.809	2.339	2.151
1.334	0.760	2.224	2.139
1.285	0.851	2.338	2.119
1.248	0.818	2.352	2.145
1.306	0.757	2.210	2.171
1.293	0.844	2.309	2.119
